txn_id,timestamp,sender_account,receiver_account,amount,txn_type,channel,status,description,is_fraud,fraud_type
f57a79d9-d6dd-4431-8a2a-b047a7f9ad57,2025-12-22 18:06:21.000000,ACC6515369278,ACC5647083348,29620.81,IMPS,MOBILE,SUCCESS,Subscription renewal,False,
c4b89da6-5c66-424e-a0cf-a969071451b3,2025-12-22 19:34:39.000000,ACC3381183483,ACC1311570307,211331.13,IMPS,BRANCH,SUCCESS,Vendor payment,False,
782fedad-5f9f-407b-ab05-955eed6f779a,2025-12-22 19:57:59.000000,ACC9503787171,ACC6001680218,111076.07,NEFT,NETBANKING,SUCCESS,Insurance premium,False,
30ee54ce-7658-4abb-a6f6-c37d46f73564,2025-12-22 20:02:42.000000,ACC3294043548,ACC4300636585,12103.62,NEFT,MOBILE,SUCCESS,Education fee,False,
6435ed15-3b08-469d-92df-d2936ad0bd99,2025-12-22 21:06:28.000000,ACC8996039244,ACC9018065507,15586.78,INTERNAL,MOBILE,SUCCESS,Maintenance fee,False,
27e49aaf-441a-482d-97d5-436e6015810f,2025-12-22 21:44:21.000000,ACC6884333221,ACC5454792171,1971.23,NEFT,API,SUCCESS,Mutual fund SIP,False,
a1f55c8e-a8f4-4317-b90e-1c1f0e0f2661,2025-12-22 22:05:24.000000,ACC2064746525,ACC8164814926,100000.0,UPI,MOBILE,SUCCESS,Education fee,False,
33e52bc0-f453-4cf7-888c-ec13a81e6129,2025-12-22 22:11:16.000000,ACC1851819913,ACC2566942273,100000.0,UPI,BRANCH,SUCCESS,Salary credit,False,
8745ca0f-8b13-4f6b-bce8-4d357a440d7c,2025-12-22 22:19:38.000000,ACC1323408297,ACC3105400301,24323.81,NEFT,NETBANKING,SUCCESS,Mutual fund SIP,False,
84929068-3148-448f-9285-9de384f1f145,2025-12-22 23:08:09.000000,ACC4264134512,ACC2716495971,705562.93,IMPS,NETBANKING,SUCCESS,Office rent,False,
33e84779-915c-4cf2-b6d9-b83c46160506,2025-12-23 03:51:32.000000,ACC8503368512,ACC7040502394,30658.47,NEFT,MOBILE,SUCCESS,Share transfer,False,
f1e23ed8-15be-4cc6-82ab-a350400b1d5c,2025-12-23 07:44:38.000000,ACC3465740756,ACC9239688178,63903.83,UPI,BRANCH,SUCCESS,FD maturity credit,False,
99bb284f-3031-40f1-94ec-53ef7f5b1aaa,2025-12-23 09:12:18.000000,ACC4264134512,ACC4037867512,32948.01,UPI,ATM,FAILED,Commission credit,False,
34aaa5a4-d9a8-4951-b54a-377ac16d0bb8,2025-12-23 09:14:40.000000,ACC7614170462,ACC8088660633,10522.83,UPI,NETBANKING,SUCCESS,Subscription renewal,False,
1a4610c5-febc-44a9-bbe2-ac698ec9154d,2025-12-23 09:34:47.000000,ACC9650701349,ACC7296096954,70309.34,UPI,MOBILE,SUCCESS,Freelance payment,False,
21f7202e-8bbe-4ade-83a8-c9500c7554d4,2025-12-23 09:46:04.000000,ACC3734252963,ACC5570828113,12131.02,UPI,BRANCH,FAILED,EMI payment,False,
9f43968c-31da-4849-be75-6fd324931aff,2025-12-23 09:51:01.000000,ACC8995059760,ACC4643576871,40977.34,UPI,BRANCH,SUCCESS,Supplier invoice,False,
2dc817dc-fc06-4385-a0e8-55fe48c93442,2025-12-23 10:02:51.000000,ACC7583090712,ACC9642614082,100956.67,INTERNAL,ATM,SUCCESS,Insurance premium,False,
63f81ec2-ab99-412f-9006-fc9747407486,2025-12-23 10:16:57.000000,ACC2570991899,ACC8122042835,33589.98,NEFT,NETBANKING,SUCCESS,Advertisement payment,False,
f5d90ea0-b46d-4493-af6b-2750999899e4,2025-12-23 10:28:32.000000,ACC3281169403,ACC6004182187,46492.32,IMPS,MOBILE,SUCCESS,Salary credit,False,
ee77779e-e664-46c9-b3ba-50e3c3110058,2025-12-23 10:36:06.000000,ACC9426850694,ACC4639017775,2330.9,UPI,NETBANKING,SUCCESS,Share transfer,False,
65eb126b-9cae-4aa6-8b3a-0009427e8e50,2025-12-23 10:51:50.000000,ACC4530959836,ACC6611903015,200000.0,RTGS,API,SUCCESS,Travel reimbursement,False,
969f5e6b-78e6-4cfb-a7db-cf4039fa4fb3,2025-12-23 11:03:51.000000,ACC1939042955,ACC1634323009,51904.38,NEFT,BRANCH,SUCCESS,Maintenance fee,False,
6c1d3b48-84d6-4550-bde0-51fb16dce599,2025-12-23 11:08:40.000000,ACC5849815676,ACC6075963527,37133.48,IMPS,MOBILE,SUCCESS,Travel reimbursement,False,
3152ab0f-b375-4bd3-94ca-72efd9cde693,2025-12-23 11:19:04.000000,ACC4919706735,ACC9861449701,73800.43,IMPS,MOBILE,SUCCESS,Service charge,False,
f2d90de1-7b13-4dc7-9a73-a2d43dfde874,2025-12-23 11:19:54.000000,ACC7615076397,ACC4944899549,8628.52,INTERNAL,MOBILE,SUCCESS,Legal fee,False,
83fc990c-edf7-4c5d-bafc-dee3bd57a1dd,2025-12-23 11:20:42.000000,ACC7371573279,ACC3719679239,25275.37,NEFT,MOBILE,SUCCESS,Maintenance fee,False,
62579f21-5c68-4f8d-b77b-0a64d6ab3b3d,2025-12-23 11:22:12.000000,ACC7161404428,ACC4433026356,200000.0,RTGS,API,SUCCESS,GST payment,False,
d2ebd79d-16ae-4a56-9157-ccb5f3865c25,2025-12-23 11:33:34.000000,ACC4783282817,ACC9919491730,30462.69,UPI,BRANCH,SUCCESS,Supplier invoice,False,
ecd56f67-284d-414b-8b6b-d462eee96710,2025-12-23 11:47:27.000000,ACC9333798503,ACC1540137296,200000.0,RTGS,BRANCH,SUCCESS,FD maturity credit,False,
efb3bee5-cf46-40b1-9a75-f51f594a2608,2025-12-23 12:04:35.000000,ACC2437308013,ACC2149938334,26036.17,IMPS,ATM,SUCCESS,Commission credit,False,
ab15a367-fd15-4a5d-9fc9-e19895e14165,2025-12-23 12:25:36.000000,ACC6111349421,ACC2753617371,3965.38,UPI,ATM,SUCCESS,Freelance payment,False,
ebe3022e-c2e4-4ddb-94d8-09cdd3629c9a,2025-12-23 12:48:34.000000,ACC6879898071,ACC6141226746,27256.99,UPI,NETBANKING,SUCCESS,Share transfer,False,
60f2f55e-9bdb-490b-b4d3-718cf48e64d3,2025-12-23 12:51:30.000000,ACC4683935600,ACC7403028869,100000.0,UPI,MOBILE,SUCCESS,Advertisement payment,False,
2a0ed014-dd4c-448a-92e4-13b83838fd26,2025-12-23 13:02:23.000000,ACC1958682846,ACC3090237817,7851.37,NEFT,ATM,SUCCESS,Freelance payment,False,
47298e2d-46e2-47e0-a441-217e28baebf5,2025-12-23 13:04:13.000000,ACC6242086783,ACC1614685938,79145.99,UPI,BRANCH,SUCCESS,Travel reimbursement,False,
87beb5d1-c9ee-4965-9b2a-f28d034db9f8,2025-12-23 13:14:53.000000,ACC3693985578,ACC3875303857,200000.0,RTGS,MOBILE,SUCCESS,Vendor payment,False,
7dde673d-ebcc-4063-b767-38a383d167d7,2025-12-23 13:20:47.000000,ACC8934927891,ACC2936179853,41620.79,UPI,ATM,SUCCESS,Education fee,False,
1a68a360-0cd6-4830-a2a4-cef81368e4a3,2025-12-23 14:05:27.000000,ACC7842459488,ACC7161404428,59521.27,IMPS,BRANCH,SUCCESS,Travel reimbursement,False,
500dedc3-771e-4973-a42c-dc9d8dfd6a7c,2025-12-23 14:23:24.000000,ACC7576309274,ACC2753617371,468636.71,IMPS,MOBILE,SUCCESS,Education fee,False,
a4bf7196-150a-4aac-878a-bffa9d7bbdb7,2025-12-23 14:27:47.000000,ACC6687206971,ACC3200510647,26177.3,UPI,BRANCH,SUCCESS,Utility bill,False,
10ad0004-26ed-4bd7-a762-95634e686a24,2025-12-23 15:01:12.000000,ACC8164814926,ACC8378385615,85590.08,IMPS,API,SUCCESS,Share transfer,False,
e11ba401-8d4f-4858-a0de-6f520b1315b5,2025-12-23 15:05:57.000000,ACC6075963527,ACC5510938155,30032.31,UPI,MOBILE,SUCCESS,Consulting fee,False,
a7825061-a0a0-48c4-9452-0123a9a25c76,2025-12-23 15:06:53.000000,ACC6534540349,ACC7243361127,22731.75,IMPS,ATM,SUCCESS,Vendor payment,False,
83130a89-cf8a-404e-beb2-1660053329f4,2025-12-23 15:24:12.000000,ACC2135872495,ACC4022245086,22546.77,NEFT,MOBILE,SUCCESS,GST payment,False,
b0f43f9a-4546-4355-84ce-3ea767452c4a,2025-12-23 15:32:41.000000,ACC2119980130,ACC1977515194,7038.47,UPI,ATM,SUCCESS,Subscription renewal,False,
51f63e3a-89f9-42b7-a4e0-4e3edec4051c,2025-12-23 15:33:21.000000,ACC3260842187,ACC2683446724,49951.3,INTERNAL,API,SUCCESS,Loan disbursement,False,
95e39282-45c2-47a0-9728-792cc17cd545,2025-12-23 15:35:47.000000,ACC1958682846,ACC7296096954,100000.0,UPI,MOBILE,SUCCESS,Insurance premium,False,
5e0c8b3d-a81a-4be4-938b-84330de7780f,2025-12-23 15:39:41.000000,ACC1041531046,ACC5070585433,60224.13,IMPS,API,SUCCESS,Travel reimbursement,False,
a61c77a6-f066-41af-9ca6-7de03b3f54d2,2025-12-23 16:37:20.000000,ACC2051454923,ACC1106456634,110539.32,INTERNAL,NETBANKING,SUCCESS,Rent payment,False,
d710259e-df88-445f-b45d-792c9cef0d6a,2025-12-23 17:02:21.000000,ACC3084839399,ACC5789633176,64908.82,NEFT,MOBILE,PENDING,Dividend credit,False,
cfa812a3-6c04-410f-939f-00d5a46930d1,2025-12-23 17:13:43.000000,ACC1515328854,ACC5923940434,33824.39,UPI,NETBANKING,PENDING,Subscription renewal,False,
59b30a13-f385-463e-a4ba-4aef6d1ce62e,2025-12-23 17:45:04.000000,ACC4459716271,ACC9677466102,838057.61,IMPS,BRANCH,SUCCESS,Medical expense,False,
15802dcf-ed8a-41fb-93ad-23fa8327b96e,2025-12-23 17:47:04.000000,ACC1405126228,ACC4482238042,1634114.66,RTGS,MOBILE,SUCCESS,Utility bill,False,
625f5bf8-eb07-45a4-a580-05e91e9d14fa,2025-12-23 17:54:14.000000,ACC8313706299,ACC1225953184,20488.44,IMPS,BRANCH,SUCCESS,Freelance payment,False,
a04a98ca-b6af-40dd-9113-e6d3bbbb9902,2025-12-23 17:54:40.000000,ACC2024542722,ACC6726515966,58546.83,UPI,MOBILE,SUCCESS,Insurance premium,False,
f7f254ae-86d3-4a8a-83d9-fe903a09f779,2025-12-23 17:58:59.000000,ACC2521136431,ACC5476654128,24467.45,NEFT,MOBILE,SUCCESS,Material purchase,False,
df1f5421-fd16-4c67-89a7-02e13861ddca,2025-12-23 19:42:09.000000,ACC4226113732,ACC8479902459,100000.0,UPI,ATM,SUCCESS,Salary credit,False,
c114d4b7-dd87-4aef-8563-9ac3f8d73a9c,2025-12-23 19:42:56.000000,ACC8313706299,ACC9239688178,20667.35,IMPS,MOBILE,SUCCESS,GST payment,False,
801d27e1-25fd-43e2-86bf-96737ba7c7c8,2025-12-23 21:30:33.000000,ACC7839626408,ACC9935429720,213386.8,NEFT,MOBILE,SUCCESS,Commission credit,False,
5550ab93-d30d-4f13-8bf8-28ec6b4781b3,2025-12-23 21:38:17.000000,ACC1323639855,ACC9049270990,20000.0,NEFT,API,SUCCESS,EMI payment,False,
8fd3e6c2-5d1a-4877-99d1-549b30d8f932,2025-12-23 22:53:55.000000,ACC4530959836,ACC3694860228,1262643.85,INTERNAL,BRANCH,SUCCESS,Utility bill,False,
5239e2bc-c6dc-4ced-9e2b-e7e928791984,2025-12-23 23:33:49.000000,ACC4944899549,ACC1862407093,10760.16,NEFT,ATM,SUCCESS,Inter-branch transfer,False,
2bbdacec-3e33-48ff-832b-2e5093d0e1d4,2025-12-24 00:59:16.000000,ACC6218484323,ACC2734202799,200000.0,RTGS,API,SUCCESS,Service charge,False,
1bbb3373-c7be-43fc-b6a8-7f0d2683d0e2,2025-12-24 02:24:55.000000,ACC4919706735,ACC5877639950,200000.0,RTGS,MOBILE,SUCCESS,EMI payment,False,
bc1256d1-b499-4561-bfdc-36efca71fcfe,2025-12-24 03:07:10.000000,ACC6509985983,ACC7954672204,5458.28,UPI,MOBILE,SUCCESS,Insurance premium,False,
bc0b1c0b-1cfd-4b0c-b878-9620682ad391,2025-12-24 03:40:14.000000,ACC7019900273,ACC6433231472,9082.31,UPI,MOBILE,SUCCESS,Rent payment,False,
3e1c22d2-2ee7-4264-a430-f36611fbe8f3,2025-12-24 04:36:13.000000,ACC3319936135,ACC8856990236,43870.48,UPI,NETBANKING,SUCCESS,Deposit transfer,False,
7021d8a7-879c-4b86-bb4f-a25fcac31fe1,2025-12-24 04:54:09.000000,ACC6879898071,ACC5184564874,78372.85,UPI,ATM,SUCCESS,Service charge,False,
401b5b94-aa13-4c8f-81a0-d732c252225d,2025-12-24 05:05:03.000000,ACC5418232833,ACC9642614082,28919.38,UPI,NETBANKING,SUCCESS,Legal fee,False,
000c835c-7349-4fa9-b90f-ed20a01f1032,2025-12-24 06:21:48.000000,ACC5560712830,ACC7161404428,15200.16,NEFT,BRANCH,SUCCESS,Supplier invoice,False,
856b67ab-b449-449f-b132-235d22ce7186,2025-12-24 08:54:40.000000,ACC6329323383,ACC8047877267,200000.0,RTGS,ATM,SUCCESS,Rent payment,False,
2b959d9d-8384-4645-a900-2373228ca781,2025-12-24 09:06:24.000000,ACC7893447569,ACC8722962486,7679.26,IMPS,BRANCH,SUCCESS,Rent payment,False,
1a0f7e09-7a72-4d2c-8f60-73af153c400b,2025-12-24 09:10:59.000000,ACC9983668939,ACC7242730249,61660.43,INTERNAL,API,SUCCESS,EMI payment,False,
08ebc4f3-fcff-4c02-aa47-98ca1edcc314,2025-12-24 09:30:29.000000,ACC8118240999,ACC5948254671,105640.4,IMPS,BRANCH,SUCCESS,Travel reimbursement,False,
00768a2e-ebb6-4419-bb65-db70ad0eb36e,2025-12-24 09:31:08.000000,ACC6302109556,ACC9444763362,58398.83,UPI,MOBILE,SUCCESS,Mutual fund SIP,False,
ff5e8c08-bb70-4ce2-9cb3-d1d12fa7ea8d,2025-12-24 09:35:30.000000,ACC5305985001,ACC4776677517,40036.14,UPI,MOBILE,FAILED,FD maturity credit,False,
263eeb55-a235-491b-bac5-e2177f333c8d,2025-12-24 09:40:09.000000,ACC8324687182,ACC2064746525,8259.68,UPI,NETBANKING,SUCCESS,Deposit transfer,False,
379c4e8a-fd96-40fc-bc06-24386da0a014,2025-12-24 09:42:47.000000,ACC4256292393,ACC3834820954,27547.6,IMPS,API,SUCCESS,Office rent,False,
24e4defa-0f82-49ed-8241-a49625674b45,2025-12-24 10:03:41.000000,ACC9935429720,ACC7658867789,12530.46,UPI,API,SUCCESS,Freelance payment,False,
1ff4145c-b318-4346-a722-50f020eb9cdd,2025-12-24 10:14:07.000000,ACC7313646580,ACC8313706299,3781.5,UPI,MOBILE,SUCCESS,Rent payment,False,
4ad707a6-3fd8-4683-9aec-14d8f1c029ce,2025-12-24 10:27:59.000000,ACC4965395580,ACC9381721143,14967.55,NEFT,MOBILE,SUCCESS,Travel reimbursement,False,
23fee6e3-20f5-4c95-b4b5-069e19148138,2025-12-24 11:05:16.000000,ACC7049536909,ACC7575259637,200000.0,RTGS,MOBILE,SUCCESS,Service charge,False,
63bc1926-551f-4fc7-bca3-52544eab82f3,2025-12-24 11:33:25.000000,ACC4673561638,ACC5560712830,100000.0,UPI,MOBILE,SUCCESS,Loan disbursement,False,
af7d91c4-7287-4774-8280-75ef41193040,2025-12-24 11:46:38.000000,ACC5791662169,ACC6302109556,8890.38,NEFT,BRANCH,SUCCESS,Share transfer,False,
5fce54c9-4463-4a6e-aaf6-073a26843ccc,2025-12-24 12:04:49.000000,ACC5759234471,ACC9814045133,29763.07,UPI,MOBILE,SUCCESS,Loan disbursement,False,
03a365fa-6dcc-4671-969e-d2f1c8531322,2025-12-24 12:13:49.000000,ACC8498174646,ACC6590459705,38869.94,INTERNAL,API,SUCCESS,Freelance payment,False,
eac83c3f-d9b3-48f3-b7a6-2ea9707e16ce,2025-12-24 12:31:45.000000,ACC2950049698,ACC1405126228,44771.93,IMPS,MOBILE,SUCCESS,Medical expense,False,
3737b057-1e2f-4415-838f-7dee7193a000,2025-12-24 12:33:12.000000,ACC5354747485,ACC3847562279,21608.45,IMPS,MOBILE,SUCCESS,Medical expense,False,
b88aadf3-4e15-459a-af94-b6ba4dfbe4ff,2025-12-24 12:36:52.000000,ACC1323639855,ACC6555540744,22791.17,UPI,MOBILE,SUCCESS,Deposit transfer,False,
19fb6fcd-848b-496c-9991-e7b44d96b441,2025-12-24 12:36:56.000000,ACC2125089309,ACC8904911624,4884.76,UPI,MOBILE,SUCCESS,Insurance premium,False,
e5018418-7213-45e8-89cf-2a0c92e4ce26,2025-12-24 12:40:58.000000,ACC7842459488,ACC2521136431,5614.69,INTERNAL,NETBANKING,SUCCESS,Mutual fund SIP,False,
e036d5a5-b4fb-4ee0-971a-1f6a481a4cdf,2025-12-24 12:48:59.000000,ACC1124352982,ACC9239688178,10813.36,INTERNAL,BRANCH,SUCCESS,Consulting fee,False,
5735d39a-0e26-45be-b959-f4571e028735,2025-12-24 12:59:15.000000,ACC2549972386,ACC6924716023,20000.0,UPI,NETBANKING,SUCCESS,Staff salary,False,
cdf1cb55-8c97-4bb0-9cec-de1c8624bda4,2025-12-24 13:02:00.000000,ACC1678500147,ACC6554972315,16218.29,UPI,BRANCH,SUCCESS,Mutual fund SIP,False,
f6494cac-044c-434a-bff1-2cf0d83436b7,2025-12-24 13:09:58.000000,ACC3597009738,ACC1977515194,11339.57,NEFT,MOBILE,SUCCESS,Mutual fund SIP,False,
3e29301e-1d62-4763-8ede-dcc0eb7f72b6,2025-12-24 13:12:58.000000,ACC7278136169,ACC5632753983,10660.4,IMPS,BRANCH,SUCCESS,Insurance premium,False,
b9d873ea-9d2c-41c5-8b9a-4904ac26cec2,2025-12-24 13:17:01.000000,ACC8739238825,ACC6075963527,200000.0,RTGS,BRANCH,SUCCESS,Deposit transfer,False,
b0c4e27e-027c-4796-937e-47b0140840b6,2025-12-24 13:22:43.000000,ACC2995226582,ACC1106456634,78324.91,IMPS,ATM,SUCCESS,Insurance premium,False,
5e9fc3c1-d785-4bba-aedc-555200bd1f76,2025-12-24 13:41:34.000000,ACC3379074819,ACC5294866888,12560.66,IMPS,MOBILE,SUCCESS,Education fee,False,
40a5bad4-c15b-4e25-bed7-ca3a51201a38,2025-12-24 13:48:50.000000,ACC5067116918,ACC2631775357,58625.44,NEFT,MOBILE,SUCCESS,Insurance premium,False,
f8e82559-5f5a-4925-8ec6-6e87e4ff061f,2025-12-24 13:51:08.000000,ACC8752612686,ACC3693985578,17605.62,NEFT,NETBANKING,SUCCESS,Supplier invoice,False,
6063601f-5f94-47dc-9d8b-b3ca5a038962,2025-12-24 14:17:22.000000,ACC8110054933,ACC4248149900,200000.0,RTGS,BRANCH,SUCCESS,Service charge,False,
115e85b1-176a-4718-a025-884a6e8b9c70,2025-12-24 14:29:52.000000,ACC4993808565,ACC5241397494,5631.63,NEFT,ATM,SUCCESS,Material purchase,False,
af80be3b-35cf-4ffe-abb9-92d4c6174602,2025-12-24 15:18:53.000000,ACC2716495971,ACC8996039244,56765.01,UPI,NETBANKING,SUCCESS,Inter-branch transfer,False,
3a361c58-f94d-4bf4-bbe0-a4ccfc78823c,2025-12-24 15:25:52.000000,ACC8982597239,ACC6242173772,16954.44,UPI,NETBANKING,FAILED,GST payment,False,
94cfc196-b61a-4838-8e1c-620765d4596a,2025-12-24 15:33:27.000000,ACC8438486479,ACC8543865915,12087.31,INTERNAL,MOBILE,SUCCESS,Utility bill,False,
8bc9d386-6886-4ae8-807d-a79c86ae500e,2025-12-24 15:38:54.000000,ACC4325887726,ACC4673561638,200000.0,RTGS,NETBANKING,SUCCESS,Loan disbursement,False,
2720607c-eb7c-4197-bef3-3cd75382b414,2025-12-24 15:39:43.000000,ACC7077131430,ACC1722124509,40555.62,UPI,API,SUCCESS,Staff salary,False,
45f3c248-6f81-4a35-96e5-7da641a0c7cc,2025-12-24 15:57:19.000000,ACC2617999521,ACC4131356954,20000.0,IMPS,ATM,SUCCESS,Legal fee,False,
f1713152-ae3a-4857-a9e2-595df9fc69b0,2025-12-24 16:04:51.000000,ACC9232363331,ACC6128260438,321957.93,NEFT,MOBILE,SUCCESS,Education fee,False,
fff5b6f4-dd43-4cac-84ac-8e1286a17516,2025-12-24 16:10:39.000000,ACC8802681056,ACC7954672204,7202.98,IMPS,MOBILE,SUCCESS,Inter-branch transfer,False,
716c94d5-d75f-442f-9d27-c80cc1451bb0,2025-12-24 16:24:07.000000,ACC8438486479,ACC1862407093,12914.83,NEFT,NETBANKING,SUCCESS,Medical expense,False,
12c46bfb-137b-46e6-ac4d-7ee8dbc1a67f,2025-12-24 16:46:00.000000,ACC1851819913,ACC3373077218,2619766.96,INTERNAL,NETBANKING,SUCCESS,Insurance premium,False,
32b5cd55-709c-46c1-9330-e21710eaf66f,2025-12-24 16:48:15.000000,ACC2139027119,ACC7893447569,55719.79,NEFT,BRANCH,SUCCESS,Medical expense,False,
ce3e3fea-4e79-4c07-9843-5799edb6a501,2025-12-24 16:50:13.000000,ACC7059376953,ACC6515369278,200000.0,RTGS,ATM,SUCCESS,Staff salary,False,
d7645e07-3561-4d18-846a-1e2749734235,2025-12-24 16:52:56.000000,ACC1323408297,ACC1131671246,120194.66,IMPS,NETBANKING,SUCCESS,Maintenance fee,False,
c70cf030-d87f-4a01-95db-b1f0b7ece2d4,2025-12-24 16:55:51.000000,ACC5419627962,ACC7393195616,48438.44,IMPS,NETBANKING,SUCCESS,GST payment,False,
5732a721-c7f0-4e35-b14c-ecbc7a8e66ae,2025-12-24 17:12:10.000000,ACC9259157845,ACC8880079328,20136.01,UPI,API,SUCCESS,Legal fee,False,
2730c66b-d2bb-48fd-8f8a-7bf3f421dbfd,2025-12-24 17:24:11.000000,ACC8621268224,ACC3281169403,100000.0,UPI,BRANCH,SUCCESS,Insurance premium,False,
df505039-721a-4d02-8460-760fc586c7d3,2025-12-24 17:40:46.000000,ACC5948254671,ACC8779941999,19528.28,IMPS,NETBANKING,SUCCESS,Loan disbursement,False,
8ebc206f-1169-45f2-9aeb-9395f558fadd,2025-12-24 17:48:22.000000,ACC5647083348,ACC1323408297,20000.0,UPI,NETBANKING,SUCCESS,Inter-branch transfer,False,
8345038b-683c-4483-919f-cb9d664690ae,2025-12-24 17:58:51.000000,ACC4530959836,ACC6611903015,200000.0,RTGS,NETBANKING,SUCCESS,Share transfer,False,
f25b09bc-10d9-4b50-83c2-724ad18177cc,2025-12-24 18:14:15.000000,ACC5241397494,ACC4993808565,29306.89,UPI,MOBILE,SUCCESS,Staff salary,False,
6a4974ad-02ff-457d-be90-6866215c83c5,2025-12-24 19:11:57.000000,ACC7161404428,ACC9922723063,258922.29,IMPS,MOBILE,SUCCESS,FD maturity credit,False,
4cc0ece4-6381-41a2-b170-d8e38e4ebdfd,2025-12-24 19:15:55.000000,ACC3105400301,ACC5916199809,101583.3,INTERNAL,NETBANKING,SUCCESS,EMI payment,False,
9851a1d2-7771-4b9a-9c3a-02ff9ab9f854,2025-12-24 19:41:10.000000,ACC1854316681,ACC5632753983,3554.43,UPI,NETBANKING,SUCCESS,Office rent,False,
b0d5868e-e86f-45e9-ba29-2c2b625ce3b8,2025-12-24 20:09:01.000000,ACC3849232839,ACC5070585433,34774.44,UPI,MOBILE,SUCCESS,Vendor payment,False,
944894b6-02fe-44a2-9e51-82d122cff979,2025-12-24 20:22:52.000000,ACC6515369278,ACC8110054933,25719.71,UPI,ATM,SUCCESS,FD maturity credit,False,
f0afb7ff-1e27-4e47-b57c-011d695b497e,2025-12-24 20:48:28.000000,ACC8182649048,ACC3612617557,31128.8,NEFT,NETBANKING,FAILED,Audit payment,False,
a9644843-6c7a-4f59-9f8a-4f25bc47739a,2025-12-24 21:12:34.000000,ACC8802681056,ACC2536778950,13082.07,IMPS,BRANCH,SUCCESS,Loan disbursement,False,
d24ce370-fae7-4526-b45a-b8ff27a9c7e2,2025-12-24 22:22:07.000000,ACC3875303857,ACC6509985983,30975.53,UPI,MOBILE,SUCCESS,Audit payment,False,
a52e1950-f45e-47a7-9ede-120e0daadf26,2025-12-24 23:17:45.000000,ACC6532043071,ACC9896606039,100000.0,UPI,BRANCH,SUCCESS,Rent payment,False,
e7c9b445-020d-4087-a151-f74a15a88fff,2025-12-24 23:40:59.000000,ACC3112035409,ACC9894264595,37557.57,UPI,BRANCH,SUCCESS,Utility bill,False,
327d31d3-2ab4-4a83-b4ef-6bc99c86d647,2025-12-24 23:46:58.000000,ACC1198486416,ACC6611903015,23328.57,NEFT,API,SUCCESS,Salary credit,False,
29853f6a-6510-4768-adfb-372df645b61e,2025-12-25 00:18:00.000000,ACC8270110908,ACC1235286733,5455.94,IMPS,MOBILE,SUCCESS,Education fee,False,
e4abcd32-86da-4916-807c-d3c7043ad2e9,2025-12-25 01:27:27.000000,ACC8378385615,ACC2274350418,16565.79,IMPS,MOBILE,SUCCESS,Audit payment,False,
0ae2773b-ff21-437c-afb8-940875918eb7,2025-12-25 01:31:38.000000,ACC1773338452,ACC3328710672,566678.93,NEFT,BRANCH,SUCCESS,Advertisement payment,False,
c0ecf92c-4586-44d7-9504-627fe4daabd8,2025-12-25 02:40:31.000000,ACC5659161352,ACC4325887726,295908.65,INTERNAL,API,PENDING,Commission credit,False,
1fab9c3d-6a63-4775-bb70-acc8ad88fc02,2025-12-25 03:34:48.000000,ACC1647812758,ACC8182649048,389554.18,NEFT,API,SUCCESS,Staff salary,False,
a2b692d5-8759-47d0-b20e-f755145540de,2025-12-25 04:38:16.000000,ACC8505373158,ACC4996346509,17049.21,IMPS,NETBANKING,SUCCESS,Legal fee,False,
22690033-ce64-43cd-a2b9-c308e0f14339,2025-12-25 05:20:41.000000,ACC7193532615,ACC3964229896,20000.0,IMPS,NETBANKING,SUCCESS,Travel reimbursement,False,
0f7b0ceb-8f64-4d51-8609-b8ce18a4d7ba,2025-12-25 07:55:39.000000,ACC8182649048,ACC3271782991,34740.23,INTERNAL,MOBILE,SUCCESS,Material purchase,False,
41d4aa09-ca37-46c2-95cc-0d07f8690850,2025-12-25 08:51:32.000000,ACC6554972315,ACC2452066459,57548.14,NEFT,BRANCH,SUCCESS,Supplier invoice,False,
65e65d68-31d7-41f8-8c84-9b4c8404b22d,2025-12-25 09:00:45.000000,ACC8995059760,ACC5673181221,200000.0,RTGS,NETBANKING,SUCCESS,Loan disbursement,False,
d7a4c79b-08c4-4a4d-baeb-000af3fc069c,2025-12-25 09:03:09.000000,ACC2024542722,ACC4783282817,20124.06,IMPS,MOBILE,SUCCESS,Maintenance fee,False,
2f3ce38c-3592-4f04-9164-a2446020930a,2025-12-25 09:05:11.000000,ACC7706193636,ACC8556573246,9221.31,NEFT,MOBILE,SUCCESS,Mutual fund SIP,False,
6e28e27e-d8b1-4f56-b84e-90040288a05e,2025-12-25 09:06:17.000000,ACC5962610986,ACC7136777415,200000.0,RTGS,BRANCH,SUCCESS,Medical expense,False,
1fac126f-32ec-4209-bee6-9ee39e1547e5,2025-12-25 09:13:21.000000,ACC6242086783,ACC1106456634,100000.0,UPI,MOBILE,SUCCESS,Audit payment,False,
a9e90534-328e-441e-9c70-2fdf48178a1d,2025-12-25 09:18:43.000000,ACC1230249217,ACC9929101065,24902.61,IMPS,NETBANKING,SUCCESS,Dividend credit,False,
b4385c95-b683-4011-8563-d84c8c3de0ea,2025-12-25 09:40:08.000000,ACC5419627962,ACC7161404428,47284.86,INTERNAL,MOBILE,SUCCESS,Salary credit,False,
b52965f4-0e6f-40b9-8aee-de5b14acd7f4,2025-12-25 10:02:54.000000,ACC2847692041,ACC5523703900,200000.0,RTGS,API,SUCCESS,Maintenance fee,False,
